rms,mav,zcr,wl,activation_score
0.7934749537452063,0.6323325953595331,91,163.3577806575704,79
0.4770078764880785,0.37720705878521765,98,111.25918328753016,52
0.6264807775243721,0.5036017113264266,99,137.31699987944995,61
0.39109559707428326,0.3091460837058114,101,88.53917788090808,42
0.8186448798259064,0.6431400632659373,95,181.8372651724321,82
0.8300785871617801,0.6663997877171883,105,195.21198563610784,84
0.6468498745920044,0.5246143540847007,108,152.80924862901986,61
0.2255093965477275,0.1811260796255316,92,49.60128097591898,23
0.3058682825277422,0.24588723160285933,91,64.51412826193277,32
0.7758389054833429,0.6302360760482194,100,170.75758568311755,73
0.9495066194240649,0.7888921011082732,100,221.50906593564378,98
0.980625462996188,0.8015172197737753,97,227.31374323020881,95
0.8666430524663146,0.6593618505468376,90,180.80537282441028,79
0.19851082240016962,0.16063194478218798,105,46.75101557875129,21
0.7198405576646125,0.5808748076094647,96,161.47105514777405,67
0.975010060321893,0.7647479134470088,96,221.36904271151957,94
0.30132349508108497,0.23573189765004668,99,68.34960925526543,32
0.7377502470159737,0.5981120587202176,88,153.18476178502266,76
0.795034477462682,0.6373775419668368,96,180.2210056351231,82
0.5904452688318778,0.4865105540799331,108,137.83261074687664,59
0.21118991612047103,0.16936490279129435,104,49.791314644362075,23
0.6577520715867143,0.5270327133309756,92,141.913153993816,67
0.5040219477565185,0.39454720791535636,91,109.21360304149411,50
0.313369345845115,0.2507798791970479,108,69.94323199659839,32
0.943508750995234,0.7666988897829838,113,220.79440306710592,90
0.6608753380648891,0.5342674176877328,104,149.78751106502384,62
0.31083568579531967,0.25186303135390603,99,68.13502996291714,30
0.40552976028379234,0.3295041003187991,102,90.27943037188567,41
0.6284152434606034,0.4962205796941798,106,150.68183501789596,58
0.22539941568546204,0.18194507753154682,103,52.57990986529539,23
0.4388195393881871,0.35412324442826004,98,98.86712258872481,46
0.3075324564125975,0.23797166884976736,90,67.12651947375636,34
0.9947864149969614,0.7848924676210999,109,233.5357831050608,96
0.6788896233837844,0.5495858263157832,99,150.43386999103626,64
0.24293571524992363,0.19423531473193167,102,56.65406034768155,24
0.3984315362213073,0.32565203434027323,94,89.39634639217016,37
0.44086674936307596,0.3620865214083524,94,98.6157544288775,45
0.2940087023089581,0.23300215146193906,103,67.56775259008981,28
0.9354013288444271,0.7479815857202401,101,214.18804574363617,94
0.35620112450799646,0.28276549702576065,105,81.36879551262106,35
0.524320057962316,0.4338724537932343,104,123.77874600309737,49
0.22334239707770998,0.17509724511852054,114,51.21114929358478,22
0.4159697478833777,0.3369573532684727,103,99.4829865584772,42
0.6788052718095269,0.5301300320337909,98,154.37955785740678,68
0.5855286760947243,0.47005274568114463,108,139.74522701091905,56
0.40860422920839207,0.3298036896741928,110,94.38849721654302,46
0.8374252881921798,0.6817248866742301,93,176.15563967164712,78
0.4804754653666068,0.383319297563941,118,115.90139033084174,45
0.7278285398265014,0.5799435590445291,99,164.07281928764024,75
0.43346305479622255,0.3509709711949763,94,93.75200533762427,43
0.8114285717260703,0.6662173481858088,92,182.66918275649277,76
0.9983294839895818,0.7956652425095601,107,236.27336795107036,97
0.8391273395740725,0.6925004594494504,100,196.899701784116,86
0.7596366230754804,0.6100937660302722,91,171.46957051825365,76
0.38647240889247125,0.307219597310173,101,85.05565950834966,38
0.2548929816649274,0.2066942116576884,98,58.69355433245554,26
0.8877034326826012,0.7390893816641845,100,211.5616426917088,91
0.6586101794300336,0.5191595623678384,104,149.85119383470607,67
0.6125390338696528,0.4897002543197759,97,139.41509023485008,62
0.76720495812289,0.6217801979102245,97,165.57580330289414,70
0.3342203836806406,0.2705762893531373,87,73.85551270592023,34
0.8729729262508151,0.7006059319848257,96,196.52675899793923,85
1.077105277134721,0.8839309025290519,118,250.86642423333797,99
0.5196021517335665,0.41887084220742915,99,117.15136711889245,53
0.42385214717870734,0.3458854203637143,107,98.20569833510459,49
0.26263634187138624,0.21075504282773885,97,60.0801992923335,26
0.1883644951432778,0.15028371858284853,102,41.76358585994943,20
0.9056137404735036,0.7272555457531957,100,199.11941368112537,94
0.4969700465374951,0.400118256494015,107,118.75688158765962,52
0.5674568453288963,0.4555832952850886,92,125.39599141752126,65
0.6866601314389101,0.5513450410489655,109,162.3753594719435,72
0.9360323770788306,0.7455550966261728,95,202.98942323775958,97
0.43784503516839846,0.35420189172186284,92,92.29571377534884,41
0.672070509512367,0.5388289667561439,98,146.11641068061164,69
0.6665885633297237,0.5086832083882187,102,148.37993108051865,71
0.5217542049528636,0.417607132017393,96,117.17672149082622,50
0.5497986521564623,0.43006496485581,87,112.25686860917742,57
0.6845377733523217,0.5422641014516577,96,147.48600969604095,69
0.21240265300559857,0.16764334456653343,106,49.54896148939443,21
0.7358341184465481,0.5907893458027368,93,155.9964007629589,67
0.7311912046488083,0.5849745454168033,102,175.35879953235178,84
0.6030675029611389,0.48846566772120764,97,131.1246095339727,61
0.724921634021325,0.5891454376857947,101,169.8658632087333,71
1.0207074876523496,0.7813815249478683,102,220.76510306723605,95
0.971960212050521,0.7964747628682219,90,211.27746444194082,95
0.47534760836524076,0.37706707171246845,107,111.82993191169285,49
0.8454358327452478,0.6508539467794913,91,184.43444768907852,85
0.3345704417372049,0.26021225309037116,109,78.91998250721453,37
0.32696415343013757,0.2684228395126535,108,79.237768301669,33
0.8016652983446854,0.6388282837115352,102,181.59849471913844,81
0.7202538817692069,0.5732500487059082,84,150.4335509983485,69
0.7111673916875624,0.5638804770539338,87,152.59440861067407,76
1.0056377229494873,0.8351079976370255,94,227.4668638972837,99
0.4863163307733534,0.3905228012943802,105,113.18599209359891,52
0.7196922061088857,0.5693540533848204,104,166.3889973891125,71
0.7153126752033462,0.5766206881942757,107,171.65185016147524,75
0.7544662713779539,0.5869998723681977,110,173.10280102342875,76
0.9217057212958857,0.7059638759139942,105,218.56474625484282,88
0.7534290583453792,0.5886318813977354,85,158.45707721126075,69
0.8357342834637664,0.6636177449092028,105,189.61294893431386,80
0.9789576389160276,0.8115456937903232,108,232.33053049455376,90
0.8038032120847283,0.6456887792467413,108,188.09415118483827,79
0.24102409350321652,0.1950622669284003,104,57.116560666438644,24
0.6994798145136837,0.5434748311863029,95,159.29310936532687,70
0.459001024345571,0.35775385324042835,115,108.17587268039706,46
0.766938278366492,0.5947426956357034,103,173.3347576702065,83
0.8223228097271005,0.6645969955301453,95,181.48821750863195,84
0.6215298501099746,0.4960345771302911,105,145.76381572384642,64
0.2328994984119405,0.18396486342402477,107,52.70770878997102,25
0.72639970142924,0.580782257056555,96,157.4420385976639,71
0.2615775733721894,0.20620640006353008,92,56.46206177511988,27
0.21817864359620645,0.17384165389223735,101,48.83808843531865,21
0.20604865326720143,0.16199845859199016,96,44.13198699702683,20
0.9849971298241029,0.781223425111293,101,218.09433517667782,93
0.5876101621775386,0.46265227040022583,92,129.85635820990754,59
0.5312300349263467,0.43051150086841666,93,120.40868040888847,52
0.8362828831722484,0.6622129174090036,96,190.7481877583485,78
0.8882553302311834,0.7075989912629842,102,206.9282228200578,90
0.969793545445546,0.7646762711553606,88,200.58871319352852,96
0.8563544139523178,0.6725324629138888,99,189.85457785317044,91
0.7752921749929131,0.6241031541672837,101,174.7300428992857,80
0.6176005167213309,0.50585299033742,103,137.0151894490036,66
0.7687630888088505,0.6157177765685315,95,171.2032898843351,81
0.5083797223119809,0.4017848999875946,101,110.78475386561496,50
0.7323315036645462,0.5910958002866232,104,165.01838657668176,76
0.7471992158119909,0.6111538153460824,97,176.59802798234,75
0.7917519963150241,0.6411841269792905,103,184.81729350213342,82
0.9858437984176391,0.7825041897878318,88,201.41268725404444,98
0.32581145180252613,0.26046341452033295,110,77.90055155629314,30
0.2807913537171521,0.2262688168055468,94,61.042102417401864,29
0.7053298638694875,0.5478007109179773,97,153.94156140055208,69
0.24206378019366045,0.1944386222990641,96,56.96092236237375,22
0.3890630743527542,0.31302881065526733,99,88.87548877130575,43
0.3469078041665635,0.27146589681383615,98,80.6666070719734,37
0.47366568369871,0.384507124569327,88,102.8513638760021,48
0.7804518392805261,0.6336994074062099,100,171.69694757591787,81
0.4864389883727747,0.3818753373655593,89,98.0687155662152,49
0.3981666437939251,0.3247290868103823,101,88.92960701357606,37
0.782100205491298,0.6187126350827397,110,178.26352272001006,77
0.4168657831032364,0.3396902674249111,86,89.84173219327397,42
0.6653925733630346,0.5599331482343444,100,151.68065075302331,68
0.7736122374325675,0.5995107956813108,99,169.77876986818382,75
0.40890205984438804,0.3314999807675968,102,95.84102476188205,40
0.5393994930485874,0.4311951697314235,86,112.92681316239967,54
0.6134795597555067,0.488163888860851,106,141.66707796765638,61
0.6009416848456427,0.49351717244078896,100,134.1888582001169,63
0.8000154453422219,0.6314802391418124,90,181.2544902463735,79
0.31932471546907243,0.2581603541579371,104,74.95780410318412,32
0.26777553412248656,0.20602672601424593,103,60.80199196542637,26
0.9652552639355573,0.7637656173197336,107,225.30311223731286,96
0.7202164180627008,0.5759234214086313,119,171.97046155540593,71
0.3627874654117662,0.29717476791521,106,81.47305633427811,37
0.953287908444585,0.7569154828682096,100,212.55338213769784,93
0.21675647168067444,0.16606733666709203,98,48.542692814201004,22
0.6784078432926661,0.5341725279489572,98,151.72957676794493,64
0.4185616703144047,0.3386049582222401,104,94.20701786784088,43
0.42861134838073317,0.34987287385542376,97,98.4079683851765,42
0.7616146071341355,0.5927818380466254,99,168.09443934677273,75
0.6737314717362238,0.5499176901957974,92,136.7074947234841,64
1.1072744957169467,0.8874123409247631,87,219.2799124702388,98
0.6346424982911513,0.5039177080327427,80,129.1647531029595,64
0.3617856766253659,0.2856047419581353,99,78.23400454265084,39
0.2242801383773419,0.1789657022016514,107,52.524409269539746,22
0.46640619278963813,0.3658383826662173,98,96.92368938919688,47
0.8860304298892013,0.7142777097001338,106,211.66049942207906,87
0.6472797022274328,0.5313956928891364,107,147.80197331042058,69
0.5336183667241124,0.42579153974345874,104,118.42184858457284,57
0.3990945160401412,0.3099875284550811,100,89.81251651261778,41
0.3106900256058609,0.2487026875403184,90,66.58496371402913,33
0.8750028970405995,0.6884847571383631,97,191.22886556958508,85
0.9091559067923953,0.7407701031658199,97,207.5167933671602,90
0.9017579725568652,0.7101686734188521,110,206.50355493798665,99
0.6859673465575626,0.54345639233566,91,141.6089547356245,70
0.746769581829301,0.5963440992552317,103,169.1192267787049,85
0.3846176588215589,0.30793993229733685,94,83.86563918414443,40
0.7371091424614971,0.5803691503508955,95,173.55394707197965,82
0.3927163974672663,0.3184667204004872,102,90.38958643247292,40
0.6066455924434202,0.4867313460681342,99,137.68334134571626,61
1.013546369316271,0.8319567142191275,107,221.57362175273602,98
0.3274847730047242,0.25954310627728,104,71.68231353690533,33
0.7186226060146653,0.5693025726197513,105,160.576445120838,75
0.7604116819446036,0.6140685896120908,96,164.6173241850366,78
0.8210633843525196,0.6544886455029704,107,192.45646704133492,83
0.2914770229663379,0.23729195855771848,91,64.57967664301805,28
0.9172267206216159,0.7352822593251775,97,199.32722755247423,89
0.6299787851474175,0.5024155820056236,94,136.34375300970805,63
0.7965302910907587,0.6390643251174137,110,178.93148953850056,90
0.43634897944281353,0.34769944135066366,106,98.03671792906394,43
0.26931373814244775,0.22475581632314584,107,62.451688659581684,27
0.7447701765237835,0.5838720977773234,105,179.32999685700474,76
0.41941247075771143,0.3305622089562304,91,93.99572484033757,39
0.7656118576993967,0.635233561503784,99,172.35805569883001,78
0.20990203187541784,0.16922801959954295,97,43.57560567931159,21
0.45324111020936503,0.35926146521981567,102,101.79373831501294,46
0.9141607832023378,0.7166218226862964,104,205.63243095680832,93
0.6266820048899486,0.4963802954006811,107,142.78548456870195,66
0.7343704598079123,0.5792094289802986,105,168.33032664788567,69
0.3907570806417684,0.3159610601444708,95,89.75801198806428,42
0.971191959943035,0.7721144892523871,96,214.0534894292092,95
0.6866721023877035,0.552752950942519,95,146.54766950312592,71
0.20901768649646793,0.16965202725652415,95,46.32407716265346,21
0.3411791283183963,0.25998547487830015,96,76.17094127038558,38
0.3544921441892002,0.27933995359383573,95,80.39840850460297,35
0.22398383561952892,0.1723386985873976,94,49.481649365514336,23
0.3406954754920813,0.27804351600472865,99,79.34329838008169,36
0.5419724151652245,0.4365524686581537,105,127.08336082497641,57
0.8106640695509044,0.6495957086901458,100,179.43618571836674,80
0.22190784923851523,0.17784661308792507,107,49.62241808261297,22
0.6577875092965055,0.5205121719765459,111,157.33144701610115,59
0.2499361892858435,0.20332126479098295,112,59.83547329124433,24
0.7279580667411253,0.5714909579042908,98,160.70452136177775,75
0.4860949463859436,0.39648855832808977,110,116.39077268053589,49
0.8489662334304056,0.6691224660118794,97,191.6262693021027,81
0.36139908944634613,0.2909756773801954,96,77.90589821494783,34
0.4947002907970139,0.39590881567234776,94,105.09739659484552,48
0.8610140117842955,0.702032954012556,96,187.28376133561824,86
0.255843470281857,0.2048562742537708,83,54.864847844430656,25
0.23280290380092267,0.18439977251112766,115,53.97847133350432,23
0.3152845620431291,0.2507341021536631,100,70.39730051566391,31
0.7127083993893897,0.5695361559073611,96,158.93088500931873,70
0.5919058995839683,0.4708410777521732,105,134.99129360488712,64
0.9756043794068178,0.7629173379661884,96,208.430786739691,98
0.37306256560343415,0.29549831013792327,96,79.88339273824974,37
0.5049414421473353,0.3948654416135814,95,105.76629348290132,52
0.7603859508464857,0.6196988645299798,97,169.98898115967114,78
0.35607788617369523,0.29404385266859984,100,85.82298394473652,35
0.4241853553336046,0.3287589737042593,107,90.16027887060876,41
0.3021297379848911,0.23485158897141403,98,69.05588907306675,31
0.28369561551861794,0.21874115671629832,99,63.99981870850711,27
0.9716950761299392,0.7701689992760685,99,202.22898699394472,94
0.8216536800204243,0.6544891389565486,93,181.2661977748288,74
0.23518497844220135,0.19022440874834917,105,54.58068585806497,25
0.7758137457807093,0.6195696363357015,90,167.26050137902857,86
0.5058382047582076,0.39780839384809513,82,107.10318758007949,52
0.5814549671851563,0.48212405187120466,97,124.11657036962069,58
0.739546977719007,0.5816827319149732,108,168.32184666822639,77
0.4781667544390034,0.38172314116384226,91,102.42612901667275,45
0.6168431853843446,0.4886966875390293,103,134.4708482939516,60
0.3912842759668516,0.31522216790960783,100,89.25819544190706,38
0.9983757153284257,0.7845245759449649,94,214.81315111555412,96
0.27121649586678115,0.2187898595891974,99,60.91577944322107,28
0.6924157622817628,0.5446917104501793,100,155.02557241094576,65
0.6541590538173802,0.5267330308532168,97,143.934306124292,65
0.4834744413891113,0.38233855347896095,93,106.67211825739051,49
0.7319468019855565,0.5908089447885773,81,156.34527290362936,76
0.4407265473518176,0.34243857359632357,110,101.51390657879983,42
0.4449517911151422,0.36837555226548757,93,98.6487343714165,44
0.7807702670469773,0.638443923618418,103,179.0755464554872,81
0.8037218258791841,0.6578736456196522,99,179.6580652693497,80
0.6220426607545914,0.48945860040003275,106,144.83079080200008,63
0.6670755236162901,0.5439196925676487,78,131.25832013429374,69
0.8922136326175678,0.7144763427752013,104,194.0880807491078,90
0.45183342307037083,0.35487790056584806,107,102.49799706028246,46
0.9727537264547566,0.7624309857769568,99,230.33421840262216,88
0.752410445442239,0.5796353535683567,98,167.66347198662294,72
0.7863326271734885,0.6244575176316911,97,168.35101155065223,79
0.6600793139699975,0.5383325392415239,96,146.93278913405805,66
0.49005067656766743,0.3860862534964011,104,113.49828018808975,51
0.6476160280659077,0.5162660134336974,93,146.53851518115982,68
0.3917854136574627,0.31238578178173215,93,86.56351845503076,37
0.5399647696406896,0.4179768266274169,102,120.0998227910807,54
0.7794906006852873,0.6190155113728557,94,163.28077495180537,80
0.6887701184240924,0.559157947888838,111,162.64825913388893,69
0.6863663122511047,0.5554011422866035,97,146.32268516936932,67
0.4318975380838335,0.3431596356827002,99,96.15457787607451,44
0.5733477651848917,0.449082168914177,97,131.82193414004493,58
0.27573456360202764,0.2237734884338959,88,55.39518513620754,28
0.43297140524185246,0.3520199673936404,89,95.81815632650137,42
0.7986038904415003,0.6535148332407036,92,176.73314112139067,82
0.2993313965558065,0.23200288034399896,97,64.90244585913096,28
0.2474702957821471,0.2005577307432688,93,54.30821811476705,25
0.7506705882380348,0.6086395890239263,105,173.453309592426,75
0.8489215689774317,0.6821006580147133,102,187.985879064551,85
0.7858138393378167,0.6080331467602106,103,174.79761924342978,83
0.24894424896223516,0.20028214502901254,102,56.28017396853225,26
0.46204434520771037,0.36439028744576146,105,103.21362977149947,45
1.0081065863904626,0.8219043826639265,97,220.121142722898,92
0.7355367958546333,0.590602209061706,97,157.01572581482137,71
0.8852255445437675,0.7148981956235579,95,194.94070702321991,99
0.9975436195222801,0.775014621692338,92,215.7184770510084,98
0.32717498393810723,0.26573074509429545,103,75.29841396783652,31
0.5790438792627661,0.4381802053624309,95,124.68230142925725,66
0.31549787219593617,0.25580670112405207,98,74.85464816332322,31
0.52982753254323,0.4187475899144564,98,111.10976953646673,52
0.5614415355837779,0.454679455528524,104,127.68771729813867,58
0.29243222468938973,0.23982450274865313,97,68.74976860495545,31
0.23272237330559448,0.1821406656425013,110,52.03215161782913,24
0.9696711790658364,0.7635959892615526,108,225.7542866327148,94
0.40988981913089906,0.334472199159752,106,94.39594131967338,40
0.7192209164373963,0.5803511174697681,114,167.2514656549215,69
0.9513450687994568,0.7707260114563703,95,221.63796833990955,98
0.24507481532793784,0.19542156264614668,100,55.421325363083746,25
0.3352633452564223,0.26730863560253015,93,75.59831965035436,33
0.476388958007695,0.36794613330981457,87,102.06868142618319,46
0.5235230238352591,0.4178597038266492,102,121.94156689191801,52
0.7915844170534304,0.6404913680660712,106,174.62709896570038,86
0.9751171681764275,0.7939443284382603,93,206.58425439688327,95
0.3616276920046865,0.2914325632201513,104,84.54294476330514,37
0.5172704183083269,0.39378260382579344,99,107.83214543682645,53
0.2831880817666311,0.23530357216585382,94,64.95760890534658,32
0.47382684885324367,0.38728500521279174,102,108.20120293744105,46
0.8329083870238642,0.6753563842692065,94,191.28254501429774,82
0.7390833857583967,0.5863965936648978,123,181.4909119166258,80
0.4299002432210622,0.33605706587684103,94,97.59597105714525,47
0.6328511386660157,0.509806890450392,102,150.6252677962314,64
0.914976412779693,0.7327991188531598,103,205.0698808846161,98
0.6442753404633631,0.4911563168339546,90,135.9301509010462,69
0.8294813430683252,0.6746549948554774,93,187.46387209219694,80
0.39738233292247194,0.32259943247157097,103,89.63063970393335,40
0.8478881856539291,0.6814597756169501,115,204.86019866500217,79
1.007908377354437,0.8124259512044353,99,231.28119729416863,97
0.2387469836083799,0.19396517321174328,102,55.14628383477514,25
1.0102507436320738,0.8123094640426864,96,234.26724350569313,99
0.9209052220365829,0.7464032677004877,99,193.9069135763392,95
0.5396609138406928,0.423820485332193,98,117.13203063207516,56
0.9024661976556527,0.7434931913606093,107,209.3665545766978,89
0.32847826595095597,0.2666295646779681,99,73.81944335621063,31
0.7431781666539213,0.5929398711574282,109,170.35123820986527,71
0.8138566639306435,0.6676812032197336,92,172.0783609386164,83
0.5339591060946918,0.4313796249829042,85,113.9667341327864,56
0.45314491965870685,0.37245258528550457,99,103.65495085806575,48
0.7851883689853495,0.6260724588398489,95,175.42515614481243,76
0.6326912913685133,0.507511552389157,94,140.49538134169865,64
0.21537129726085513,0.17233351648285075,103,49.96832715046458,23
0.38427316599277517,0.3019207919259623,98,84.78075325340096,37
0.881772391518474,0.700234884122533,89,177.92022043572445,89
0.3572002677537608,0.2848366323244679,107,84.71839851644404,35
0.7325175816943157,0.5756731890437331,97,161.38220347937107,72
0.2611241564854985,0.20659432436742367,96,55.56551328518907,26
1.0021772712746448,0.8030845157445041,104,238.44830268475005,98
0.7650314698373014,0.61372766894698,99,170.01608236596286,77
0.8355469305031432,0.6692691055167534,83,170.87236948422088,83
0.5384029358561006,0.43861087099878454,103,130.96389187183019,54
0.8421666274506983,0.6883598173595504,90,185.85420163315706,88
0.23716707272074963,0.19262519021823876,104,53.82499996321803,24
0.5037707649259752,0.40907096480881044,97,115.55646311192726,50
0.6382653185691397,0.5198049033271651,99,155.59273887611755,65
0.9122831969097359,0.7324935062185307,111,202.36837532757156,87
0.7944853356205074,0.6183111288865133,110,184.54394992669324,81
0.3100533412162963,0.24494535223081584,110,68.92794801687657,29
0.5499374838296054,0.4501291135263753,92,114.23860941186155,59
0.4115025370461253,0.32632370580663456,106,96.01042552966408,42
0.29332541031325665,0.22869899524492002,97,64.56009157672767,28
0.7802402821508898,0.6288889997501556,113,192.2524733965614,77
0.7120256839371781,0.5725450285326105,86,148.49278955054012,76
0.6254581006417046,0.4858701613021709,101,134.7686906155211,64
0.7437092511555381,0.5797350180338838,89,159.17475807752703,68
0.6667402304218348,0.5277509790568505,113,154.98316163784443,72
0.22396630337604798,0.17791465387095975,101,50.88034179420538,21
0.9057041219671781,0.7207990648268278,100,207.01318749306407,99
0.6789058831027972,0.5504574017133927,85,136.20493491840017,67
0.6662643251798338,0.5510715814946098,110,163.22199821639063,66
0.5839424650801583,0.4653729683205873,96,122.28112398869156,58
0.8033338013378172,0.6441125671920321,98,181.69777285409936,84
0.5421985695460751,0.43363863922421886,104,122.2710095498475,52
0.8651003844399626,0.6912266409796802,91,186.624533412691,82
0.5595656975467521,0.45168933474910794,105,132.86471941936452,57
0.933985580524924,0.7612395394354281,92,207.28433660970362,89
0.9772635322922587,0.7251110502140699,113,226.12735580860254,94
0.29892001597209666,0.235058230894479,83,63.01808837105068,29
0.4191026147750839,0.3431131019783272,102,94.81898685635193,41
0.6846983919778764,0.5440549526683275,102,155.59791376913392,64
0.3542464829112242,0.28884932150640436,98,78.99221626648989,33
0.4766278998386982,0.37979112675517773,101,108.10544479673182,48
1.0487813642337585,0.8455366232591447,103,244.15878602626736,99
0.8046990519616704,0.6441115205196621,102,190.76490043327559,85
0.36363082589563533,0.2874581180977745,97,78.82497476293338,34
0.48292012107340104,0.37729080097214307,95,108.98773902413078,54
0.6591545641371231,0.5155034869658027,107,152.38802930293127,67
0.7550217716219364,0.5970471733654306,102,182.25346891582507,78
0.7016725598444198,0.5676265009431352,103,164.10360163464543,71
0.2938482906539076,0.23173328024034262,106,67.6554251068438,30
0.27477713075187044,0.21922108006895186,97,60.62570926800862,25
0.4990034748681287,0.3972486586209061,104,113.22634955868932,54
0.5819161497276862,0.4726126025329523,91,129.98505894373764,58
0.6846411583951059,0.544831072833439,90,146.39017346855556,65
0.8757943222021161,0.706159438602038,92,184.99710578576568,86
0.2088214906251182,0.17212652538618697,114,50.015020219596934,21
0.424119037421749,0.3443094856189475,99,93.23403464347724,43
0.8006106000987531,0.6218621572477921,95,179.13122311190585,84
0.6520421332757017,0.5252652704023483,89,138.8887216271432,65
0.7254482122118151,0.5724149519102376,109,171.9442504978651,74
0.48947782056551703,0.3947369028231873,103,111.20100837738362,53
0.27630770957358086,0.22002611596221333,100,65.07304324046117,26
0.23372535598203023,0.1866931355343686,107,54.653542866201214,22
0.4145218818003864,0.3391966899908091,110,98.1263142080557,42
0.366016747295792,0.28986318486610246,100,86.62880015259125,39
0.3197798899805675,0.2538002864392391,104,76.83804032796121,33
0.9793392694880804,0.7912709459406306,84,209.4962894301811,97
0.9598233003314806,0.7904213451654044,98,218.85320343794953,98
0.33178454391915957,0.2607930008137624,107,77.50163285469368,36
0.2912369559092549,0.22518623500085375,100,63.61757330429205,30
0.941060720648777,0.7653989449746436,104,220.21429600816117,95
0.293778193544488,0.236587472863675,100,70.4078181006576,28
0.21606023928701532,0.17316188309783764,94,45.700169251284734,21
0.4236397062046582,0.332467236267304,95,92.09862919341096,41
0.9694277319203106,0.7994051990110199,91,210.27928108522065,96
0.3521425716586666,0.29078762957030085,100,79.5653968804764,38
0.21887178335929114,0.17282140743654686,114,50.37364078711978,23
0.4800396542023594,0.37625123902748475,92,107.93729962389935,51
0.6403568804901367,0.5117247732445162,97,143.3048717231964,62
0.5052744971855663,0.39862534525942533,92,106.53244091245254,50
0.40763375601949764,0.3206580659486166,89,95.29986103097829,39
0.6121733264416042,0.48389558033997204,98,136.357280237717,66
0.6440331500114732,0.5175156475463518,89,142.15361879247644,63
0.544162014077586,0.43852301035070823,95,117.28585713211456,60
0.8576286396579774,0.6943877912777069,100,190.83817940880016,86
0.4016358967693206,0.32328495190674433,97,90.57491810257008,39
0.5041927602545689,0.39286839684778885,90,109.18864272766456,52
0.39592226930446917,0.31435900334146455,88,86.04904401761644,39
0.7191796800987494,0.5719529535029234,112,173.3348119131027,70
0.7171997510632288,0.5755565780137999,111,163.60645871660483,73
0.5044749732533474,0.40310255931377453,92,109.71309437697855,53
0.6304918800278319,0.48160455307443506,88,130.90063688000413,63
0.8088319754421998,0.6556717429898541,96,178.58830015034215,78
